event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
2026W38-FIN-008,2026-09-14,2026-09-14,US,Financing,Chip,Cornelis Networks,Cornelis宣布2.05亿美元融资及开放互连架构,公司宣布2.05亿美元融资支持Scale-up与Scale-out网络产品，发布Active Compute Fabric并披露与高通的技术评估合作；CN6000处客户送样阶段。,Cornelis Networks,Company,https://www.cornelis.com/stories/cornelis-expands-into-scaleup-networking-with-active-compute-fabric,Watch,企查查境内/境外原始清单,3,4,4,3.5,B,开放互连网络融资作用于AI集群供给，CN6000送样与正式交付不同。,Brief,开放互连网络融资作用于AI集群供给，CN6000送样与正式交付不同。,,,同次公告融资与产品更新合为一项，不重复计算；第四季度更广供应为计划。；三类检索审计见fin-overseas-stage4-audit.json；检索完成不等于事实已获公司确认。,Yes
2026W38-FIN-010,2026-09-14,2026-09-14,China,Financing,Chip,兆默真空设备,兆默真空披露亿元A轮融资,半导体真空零部件企业宣布亿元A轮融资，中科创星领投，资金用于产能、技术研发、市场和团队建设。,投中网,Financial_Media,https://www.chinaventure.com.cn/news/114-20260914-393245.html,Watch,企查查境内原始清单,3,3,3,3.0,B,真空零部件产能影响半导体制造配套，为算力硬件上游资本信号。,Brief,真空零部件产能影响半导体制造配套，为算力硬件上游资本信号。,,,采用公告披露日；原表约亿元，保留近似口径，不从标题数亿元推算精确金额。；三类检索审计见fin-domestic-stage4-audit.json；检索完成不等于事实已获公司确认。；采用公告披露日；原表约亿元，保留近似口径，不从标题数亿元推算精确金额。,Yes
2026W38-FIN-016,2026-09-14,2026-09-14,China,Financing,Chip,芯界光核,芯界光核宣布数亿元天使轮融资,元禾璞华、毅达资本领投数亿元天使轮，资金用于硅光与全光互联产品研发，面向AI集群和高性能计算。,芯东西 / 凤凰网,Industry_Media,https://i.ifeng.com/c/8wQ70Ku5DlW,Watch,企查查境内原始清单,3,4,4,3.5,B,硅光及全光互联融资影响AI网络路线选择，需核验客户验证与能耗指标。,Brief,硅光及全光互联融资影响AI网络路线选择，需核验客户验证与能耗指标。,,,9月14日宣布日期有正文支持。数亿元不推算精确金额；未来量产与送样目标仅为规划。；三类检索审计见fin-domestic-stage4-audit.json；检索完成不等于事实已获公司确认。；9月14日宣布日期有正文支持。数亿元不推算精确金额；未来量产与送样目标仅为规划。,Yes
2026W38-US-POL-002,2026-09-14,2026-09-14,US,Policy,Commercial_Space,美国参议院,Satellite Cybersecurity Act向参议院报告,S.3404以修正案形式报告，旨在要求形成联邦支持商业卫星系统网络安全的报告等措施。,GovInfo,Official,https://www.govinfo.gov/app/details/BILLS-119s3404rs,S_Core,,4,3,3,3.5,B,商业卫星网络安全属于星地算力系统安全边界；官方立法兜底纳入，但报告要求不等于安全标准已强制实施。,Yes,商业卫星网络安全属于星地算力系统安全边界；官方立法兜底纳入，但报告要求不等于安全标准已强制实施。,跟踪上述链路对应的许可、接口与采购边界，不将政策计划当成交付能力。,跟踪正式文本、征询反馈、后续招标/合同或执行细则。,Reported in Senate，不是正式法律。,
2026W38-US-POL-003,2026-09-14,2026-09-14,US,Policy,Commercial_Space,Blue Origin;AFRL,Blue Origin与AFRL公布扩大火箭推进技术合作,双方宣布CRADA合作，转移既有HCB和IPD项目的先进推进硬件和工程资料，为商业发动机研发提供政府技术积累。,Blue Origin,Company,https://www.blueorigin.com/news/blue-origin-expands-partnership-with-air-force-research-laboratory,S_Core,,3,3,3,3,B,推进技术向商业火箭转移影响载荷部署成本与可用运力；只是CRADA及资料硬件转移，不是新发动机工程成功。,Brief,推进技术向商业火箭转移影响载荷部署成本与可用运力；只是CRADA及资料硬件转移，不是新发动机工程成功。,,,日期为合作公告；不声称新发动机已研制成功。,
2026W38-CN-POL-101,2026-09-14,2026-09-14,China,Policy,AI,珠海市工业和信息化局,珠海启动2026年度算力券兑现工作,发布年度算力券兑现通知，按实际购买算力服务费用不超过50%资助，企业年度上限200万元，特定国家级资质或项目企业上限1000万元；9月17日开放申报。,珠海企业服务平台（政企通）,Official,https://www.zhsme.org.cn/notices/getNoticesByNoticesId?noticesId=dafb3d77-a388-4dbe-aa39-0364b87a74d4,Watch,,3,3,3,3,B,算力券兑现降低地面训练推理成本，构成星地协同方案的地面侧成本参照；地方措施不等于直接支持在轨算力。,Brief,算力券兑现降低地面训练推理成本，构成星地协同方案的地面侧成本参照；地方措施不等于直接支持在轨算力。,,,官方平台主管单位为珠海市工信局、主办单位为珠海市中小企业服务中心；通知落款及发布均9/14。兑现申请不是资金已拨付，不与8/4第四批申领通知混同。,Yes
2026W38-CN-POL-102,2026-09-14,2026-09-22,China,Policy,AI,湖北省人民政府办公厅,湖北印发稳增长措施，扩大算力券至模型和词元服务,鄂政办发〔2026〕18号要求提升算力券补贴比例、将模型和词元服务纳入补贴，并对专用模型研发给予不超过500万元补助。,湖北省经济和信息化厅,Official,https://jxt.hubei.gov.cn/bmdt/rdjj/202609/t20260922_6020202.shtml,Watch,,3,4,3,3.3,B,将模型与词元服务纳入算力补贴会影响地面推理定价及星地差分经济性；省级扩围具有政策参考价值。,Brief,将模型与词元服务纳入算力补贴会影响地面推理定价及星地差分经济性；省级扩围具有政策参考价值。,,,全文落款9/14，省经信厅转载9/22；按真实签发日期纳入，明确属于窗口后检索到的官方证据。政策要求尚待细则，不表示兑现完成。多条措施只记一项独立文件事件。,Yes
2026W38-US-TECH-003,2026-09-14,2026-09-13,US,Technology,Commercial_Space,SpaceX;SES,Falcon第700次任务部署三颗O3b mPOWER卫星,Falcon 9于9月13日18:49 UTC发射三颗SES O3b mPOWER卫星，并按计划部署；B1080完成第29次飞行及回收。,Space.com,Industry_Media,https://www.space.com/space-exploration/launches-spacecraft/spacex-launches-3-telecom-satellites-to-orbit-on-700th-falcon-mission-of-all-time-video,Watch,,3,4,3,3.3,B,中圈：O3b中轨宽带星座新增卫星强化数据通道；Falcon任务数不是复用次数。,Brief,中圈：O3b中轨宽带星座新增卫星强化数据通道；Falcon任务数不是复用次数。,,,北京时间9/14 02:49，故在窗口内；原文发布日期9/13不代表窗口外。,Yes
2026W38-US-TECH-SUP-008,2026-09-14,2026-09-14,US,Technology,AI,TransGrid Energy,TransGrid推出面向数据中心的EnergyFluo能源管理系统,公司正式介绍EnergyFluo，通过智能体分析设备运行数据并提出优化建议，经操作员批准后依据标准操作流程执行，支持跨设备及多设施管理。,TransGrid（AI Infra Summit公司新闻稿）,Company,https://www.ai-infra-summit.com/press-releases/transgrid-energy-introduces-energyfluotm-agentic-ai-energy-management-system-large-load-customers,Watch,,3,3,3,3.0,B,外圈：能源控制系统影响地面数据中心能效基准，潜在节能比例不能当客户实绩。,Brief,外圈：能源控制系统影响地面数据中心能效基准，潜在节能比例不能当客户实绩。,,,5%–25%潜在节能为公司估计且依赖现场配置，未披露可复核客户部署成效。,Yes
2026W38-US-TECH-SUP-011,2026-09-14,2026-09-14,US,Technology,AI,Crusoe,Crusoe启用Tulsa第二制造工厂,公司9月14日启用Tulsa第二工厂，新增40万平方英尺制造空间，生产中压开关设备、低压配电柜、控制设备等AI基础设施组件。,Crusoe,Company,https://www.crusoe.ai/resources/newsroom/crusoe-opens-second-tulsa-factory-ai-infrastructure,Watch,,3,3,3,3.0,B,外圈：配电组件制造扩张缓解地面AI基础设施交付约束，属实物供给节点。,Brief,外圈：配电组件制造扩张缓解地面AI基础设施交付约束，属实物供给节点。,,,厂房实际开业区别于当周融资；全国制造面积约100万平方英尺及员工数为公司披露。,Yes
2026W38-POL-CLOSURE-001,2026-09-14,2026-09-14,US,Policy,Commercial_Space,FCC,FCC2026财年监管收费规则生效,8月通过的年度收费规则于9月14日生效；这是本周生效节点，不是本周通过新规。,FCC,Official,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18778.pdf,S_Core,,3,3,2,2.8,B,FCC年度监管收费影响卫星及地球站运营合规成本；Federal Register涉商业航天规则生效触发立法兜底，年度常规性限制新颖度。,Yes,FCC年度监管收费影响卫星及地球站运营合规成本；Federal Register涉商业航天规则生效触发立法兜底，年度常规性限制新颖度。,跟踪上述链路对应的许可、接口与采购边界，不将政策计划当成交付能力。,跟踪正式文本、征询反馈、后续招标/合同或执行细则。,队列索引57；事实保留不代表与太空算力强相关，评分及是否入报告留空。,No
2026W38-QCC-FIN-045,2026-09-15,2026-09-15,China,Financing,Chip,凌思微电子,企查查收录凌思微电子B+轮融资记录,企查查境内清单记录：消费电子芯片研发商；轮次B+轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=2f2d4f6b8687df25afd5a234b4395ddc；原表零基行号=170。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-046,2026-09-15,2026-09-15,China,Financing,Commercial_Space,恪赛科技,企查查收录恪赛科技B轮融资记录,企查查境内清单记录：卫星通信导航产品研发商；轮次B轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=00bdcf3de752ef96c9753256983747ae；原表零基行号=173。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-047,2026-09-15,2026-09-15,China,Financing,Chip,之升科技,企查查收录之升科技A+轮融资记录,企查查境内清单记录：检测服务提供商；轮次A+轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=9bef54a5cbb8963db4ed46df607d3180；原表零基行号=175。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-048,2026-09-15,2026-09-15,China,Financing,Chip,扬帆半导体,企查查收录扬帆半导体A轮融资记录,企查查境内清单记录：半导体设备研发制造商；轮次A轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=13c13dfd121b48341608f16d1a61b21d；原表零基行号=178。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-049,2026-09-15,2026-09-15,China,Financing,AI,海兰云,企查查收录海兰云A轮融资记录,企查查境内清单记录：海底数据中心端到端服务商；轮次A轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=212ddc99089827528c9cbda1df0d0eb5；原表零基行号=179。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-050,2026-09-15,2026-09-15,China,Financing,Chip,聚鼎芯材,企查查收录聚鼎芯材A轮融资记录,企查查境内清单记录：高端半导体封装材料生产商；轮次A轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=f5456a457354313012261726eb822a68；原表零基行号=188。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-051,2026-09-15,2026-09-15,China,Financing,Chip,吉熙半导体,企查查收录吉熙半导体Pre-A轮融资记录,企查查境内清单记录：单模和单频半导体激光器研发商；轮次Pre-A轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=04be47c411ba51b0824524a12233c8e6；原表零基行号=190。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-052,2026-09-15,2026-09-15,China,Financing,Chip,智与芯行,企查查收录智与芯行天使+轮融资记录,企查查境内清单记录：5G芯片设计商；轮次天使+轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=0a7b17ca4d359ad4f40331e3ed7d3b6d；原表零基行号=191。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-053,2026-09-15,2026-09-15,China,Financing,Chip,淬思科技,企查查收录淬思科技天使轮融资记录,企查查境内清单记录：AI推理芯片研发商；轮次天使轮，披露金额超亿元。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=2c8e5ef096f2170c4481d977d86aff67；原表零基行号=195。公开来源状态待核实；不得据此表述公司已经公开确认。；搜索摘要存在新一轮超亿元与天使轮混合；云启/头部机构本轮与Monolith/复旦孵化期投资不得混写。既有原文尝试受限，不采用亿欧AI生成稿升级。,No
2026W38-QCC-FIN-054,2026-09-15,2026-09-15,China,Financing,Chip,恒一纪元科技,企查查收录恒一纪元科技天使轮融资记录,企查查境内清单记录：高性能自主CPU算力芯片研发商；轮次天使轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=4139215eb441c66bbb31c94b3125d12a；原表零基行号=197。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-QCC-FIN-055,2026-09-15,2026-09-15,China,Financing,Chip,芯诚日新半导体,企查查收录芯诚日新半导体天使轮融资记录,企查查境内清单记录：半导体分立器件研发商；轮次天使轮，披露金额未披露。该记录尚未取得公开原文交叉确认。,企查查（境内）,Database,N/A,Manual,,3,3,3,3.0,B,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,Database_Only,保留融资库明细；在正文融资占比不超过30%的约束下，优先保留主航道、金额与公开验证更强条目，本条因篇幅配额压减。,,,日期依据企查查记录，并非已核实交割日。raw_id=6564b24813b865d6458d878e1ace4b88；原表零基行号=201。公开来源状态待核实；不得据此表述公司已经公开确认。,No
2026W38-FIN-003,2026-09-15,2026-09-15,Europe,Financing,Chip,Euclyd,Euclyd签署超2亿欧元A轮融资,公司宣布签署超2亿欧元A轮融资，投资方包括三星、Somerset、Scaleup Europe Fund及Innovation Industries；资金支持AI计算、存储架构和系统研发。,Euclyd,Company,https://www.euclyd.ai/press-release,Watch,企查查境内/境外原始清单,3,4,4,3.5,B,计算存储架构研发提供低功耗AI硬件对照；超2亿欧元为签署融资，非美元原值。,Brief,计算存储架构研发提供低功耗AI硬件对照；超2亿欧元为签署融资，非美元原值。,,,企查查金额2.31亿美元为数据库口径；原公告超2亿欧元。未经EUR/USD汇率核验不生成精确美元对照；签署融资不等同全额到账。；三类检索审计见fin-overseas-stage4-audit.json；检索完成不等于事实已获公司确认。,Yes
2026W38-FIN-004,2026-09-15,2026-09-15,US,Financing,Chip,Delos Data,Delos Data宣布融资超过1亿美元,公司宣布获得Matrix、Playground等机构投资超过1亿美元，用于扩充工程团队、推进面向AI推理的数据互连产品与销售。,Delos Data / PR Newswire,Company,https://www.prnewswire.com/news-releases/delos-data-closes-over-100-million-to-deliver-delos-nonstop-ai-for-faster-stronger-more-efficient-ai-capacity-302879199.html,S_Core,企查查境内/境外原始清单,3,4,4,3.5,B,AI推理数据互连扩展影响集群瓶颈，需跟踪产品验证与客户量产。,Brief,AI推理数据互连扩展影响集群瓶颈，需跟踪产品验证与客户量产。,,,金额为超过1亿美元；不把宣传性能指标当作独立验证结果。；三类检索审计见fin-overseas-stage4-audit.json；检索完成不等于事实已获公司确认。,No
2026W38-CN-POL-005,2026-09-15,2026-09-15,China,Policy,AI;Commercial_Space,国家发展改革委;润泽科技;蓝箭航天,发改委就算力基础设施与商业航天等民营投资召开座谈会,五家民营企业参加，围绕场景开放、审批、融资与要素保障提出建议；发改委回应投资环境和项目推介安排。,国家发展改革委,Official,https://www.ndrc.gov.cn/xwdt/xwfb/202609/t20260915_1407645.html,S_Core,,3,3,2,2.8,B,会议明确涉及算力和商业航天民营投资，路径是项目准入和融资环境；没有新资金工具，按环境信号处理。,Brief,会议明确涉及算力和商业航天民营投资，路径是项目准入和融资环境；没有新资金工具，按环境信号处理。,,,会议为已发生动作，不等同新补贴政策落地。,
W38-TECH-CN-004,2026-09-15,2026-09-15,China,Technology,Commercial_Space,蓝箭航天;千帆星座,朱雀二号改进型遥七成功发射千帆极轨19组十星,9月15日14时26分，朱雀二号改进型遥七火箭将千帆极轨19组十颗卫星送入预定轨道。蓝箭航天称这是朱雀二号系列第九次飞行。,蓝箭航天,Company,https://www.landspace.com/news-detail.html?itemid=77,S_Core,,3,3,3,3.0,B,中圈：千帆十星部署改变卫星网络建设节奏，未披露星上算力升级。,Brief,中圈：千帆十星部署改变卫星网络建设节奏，未披露星上算力升级。,,,发射时间明确；一箭十星合并记录。,No
W38-TECH-CN-S2,2026-09-15,2026-09-15,China,Technology,AI,阳光股份;极算;百度智能云,阳光齐昌智算园披露两项智算中心签约入驻,阳光股份9月15日披露，阳光算力工厂智算中心和极算—百度智能云华南异构算力中心签约入驻兴宁阳光齐昌数字智算园。阳光项目预计2027年10月投运。,证券时报,Industry_Media,https://stcn.com/article/detail/4186490.html,S_Core,,3,3,3,3.0,B,外圈：异构智算项目签约提供地面算力供给对照；不能写成新增已投运算力。,Brief,外圈：异构智算项目签约提供地面算力供给对照；不能写成新增已投运算力。,,,核验的是9/15新披露签约动作，未把8月投资审批、9/7节能审查当新事件；非已投运，原文未单列签署仪式精确日。,No
2026W38-US-TECH-001,2026-09-15,2026-09-15,US,Technology,Commercial_Space,SpaceX,SpaceX更新Starship第14次试飞计划，最早9月28日且待监管批准,SpaceX于9月15日公布Starship第14次试飞最早9月22日的计划，9月17日更新为最早9月28日，仍待监管批准。本条记录计划更新，不代表已经发射。,Ars Technica,Industry_Media,https://arstechnica.com/space/2026/09/spacex-sets-launch-date-for-first-starship-orbital-flight/,A_Active,,3,4,3,3.3,B,中圈：大运力试飞计划更新影响未来部署预期，但不是成功发射节点。,Brief,中圈：大运力试飞计划更新影响未来部署预期，但不是成功发射节点。,,,本条记录9/15公布计划，不表述为已完成入轨；SpaceX页面未返回正文。；9/17计划更新已核对tech-closure-open-3.json，不另拆重复事件。,
2026W38-GLOBAL-TECH-007,2026-09-15,2026-09-15,Global,Technology,Commercial_Space,NASA;ESA;ISS,ISS乘组开展Auxilium软骨细胞生物打印实验,Jessica Meir与Sophie Adenot处理MERLIN培养箱内软骨细胞样品并装入Auxilium生物打印机，在Kibo生命科学手套箱开展实验；装置支持远程运行。,NASA,Official,https://www.nasa.gov/blogs/spacestation/2026/09/15/bioprinting-space-manufacturing-top-research-schedule-aboard-station/,S_Core,,3,3,3,3.0,B,中圈科研载荷：远程运行实验体现空间站平台需求，不推断算力指标或微重力疗效。,Brief,中圈科研载荷：远程运行实验体现空间站平台需求，不推断算力指标或微重力疗效。,,,独立实验，与MIYOKA电子焊接不同；不采用未经对照验证的微重力因果结论。,
2026W38-GLOBAL-TECH-011,2026-09-15,2026-09-15,Global,Technology,Commercial_Space,ESA;Avio;EUMETSAT,Vega-C同次部署FLEX与Sentinel-3C地球观测卫星,VV30于9月15日03:21 CEST起飞，分别部署FLEX和Sentinel-3C；地面站已收到两颗卫星信号并进入初期在轨检查。,ESA,Official,https://www.esa.int/Newsroom/Press_Releases/FLEX_and_Sentinel-3C_launched,Watch,,3,4,4,3.5,B,中圈：地球观测载体部署提供多源遥感数据供给，按同一任务合并。,Yes,中圈：地球观测载体部署提供多源遥感数据供给，按同一任务合并。,,,同一VV30任务合并；全球补充。,Yes
2026W38-US-TECH-SUP-004,2026-09-15,2026-09-15,US,Technology,Chip;AI,Astera Labs,Astera Labs发布三款Leo内存连接方案并向云客户送样,新Leo X-Series连接GPU侧内存用于KV cache卸载；Leo 2 E/P系列支持CXL 3.2扩展及池化共享，配备PCIe 6接口。公司称相关产品正向超大规模客户送样。,Astera Labs（AI Infra Summit公司新闻稿）,Company,https://www.ai-infra-summit.com/press-releases/astera-labs-bolsters-leo-smart-memory-controller-family-for-agentic-ai-and-general-purpose-cloud-workloads,Watch,,3,4,4,3.5,B,外圈：KV cache卸载和内存池化改变推理系统瓶颈，为星地分工提供硬件成本参照。,Yes,外圈：KV cache卸载和内存池化改变推理系统瓶颈，为星地分工提供硬件成本参照。,,,TTFT降低62%、TPS提高22%为厂商指定Qwen2.5-32B环境内部测试，不代表普遍收益；送样不等于量产。,Yes
2026W38-US-TECH-SUP-005,2026-09-15,2026-09-15,US,Technology,Chip,Arteris,Arteris推出FlexGen Multi-Die并向早期客户开放,公司扩充多裸片互联产品线，新FlexGen Multi-Die面向非一致性AI/HPC架构，通过单个UCIe PHY支持双向事务；完整方案已向早期合作伙伴和战略客户开放。,Arteris,Company,https://www.arteris.com/press-releases/arteris-accelerates-industry-transition-to-multi-die-chiplet-based-architecture/,Watch,,3,3,4,3.2,B,外圈：多裸片互联IP提供可复用集成路径，面积功耗收益为公司主张而非宇航实测。,Brief,外圈：多裸片互联IP提供可复用集成路径，面积功耗收益为公司主张而非宇航实测。,,,最多降低50% PHY面积/功耗/I/O为公司设计主张；并非成品芯片量产证明。,Yes
2026W38-US-TECH-SUP-006,2026-09-15,2026-09-15,US,Technology,Chip;AI,Ambarella,Ambarella扩展DevZone，开放远程实芯片开发能力,扩展的开发环境提供云IDE、云连接芯片设备远程会话和Gemini Enterprise辅助开发，早期参与者当天可用并分阶段接入；包含ZEDEDA设备管理集成。,Ambarella（AI Infra Summit公司新闻稿）,Company,https://www.ai-infra-summit.com/press-releases/ambarella-expands-developer-zone-remote-access-live-silicon-agentic-ai-development,Watch,,3,3,3,3.0,B,外圈：远程实芯片开发降低边缘AI验证门槛，不代表器件具备航天认证。,Brief,外圈：远程实芯片开发降低边缘AI验证门槛，不代表器件具备航天认证。,,,全面可用预计2027年一季度，不能写成本周全量GA；非星载专用产品。,Yes
2026W38-US-TECH-SUP-007,2026-09-15,2026-09-16,US,Technology,Chip;AI,Micas Networks,Micas扩张马来西亚自营制造能力以支持CPO交付,公司宣布扩充洁净室、光学集成、组装与测试能力，支持商业CPO以太网产品规模交付；51.2Tbps交换机可通过Supermicro配置采购。,Micas Networks,Company,https://www.micasnetworks.com/company/news/97473,Watch,,3,4,3,3.3,B,外圈：CPO制造扩容作用于AI网络供货能力，后续核对良率和实际交付。,Brief,外圈：CPO制造扩容作用于AI网络供货能力，后续核对良率和实际交付。,,,页面发布日期9/16，新闻稿实际公告日期9/15；交换机量产首发为2025/3/17，本周增量是制造扩张而非首次推出。,Yes
2026W38-EU-TECH-SUP-009,2026-09-15,2026-09-15,Europe,Technology,AI,Cerebro Cloud;Axe Compute,Cerebro与Axe披露瑞典专用AI基础设施联合部署,双方披露已在瑞典数据中心开展Axe Build部署工作，由Cerebro负责设施、电力和光纤基础，Axe负责专用GPU集群设计、部署与运营。,Cerebro Cloud（AI Infra Summit公司新闻稿）,Company,https://www.ai-infra-summit.com/press-releases/cerebro-cloud-and-axe-compute-power-an-axe-build-deployment-in-boden-sweden,Watch,,3,3,3,3.0,B,外圈跨国对照：设施、电力与专用GPU协同部署，容量和上线时间未披露。,Brief,外圈跨国对照：设施、电力与专用GPU协同部署，容量和上线时间未披露。,,,原文为正在部署，未给出GPU数量、容量或正式投运时间；不能写成已全部上线。,Yes
2026W38-US-TECH-SUP-010,2026-09-15,2026-09-15,US,Technology,AI,Crusoe;Perplexity,Crusoe与Perplexity签订覆盖训练和生产推理的多年合作,双方宣布多年协议，Perplexity计划在Crusoe的GB300 NVL72和InfiniBand集群进行模型开发并通过托管推理服务运行生产负载。,Crusoe,Company,https://www.crusoe.ai/resources/newsroom/crusoe-perplexity-partnership,Watch,,3,4,3,3.3,B,外圈：训练与生产推理的多年服务合同提供真实算力需求模式，不披露金额则不估算规模。,Brief,外圈：训练与生产推理的多年服务合同提供真实算力需求模式，不披露金额则不估算规模。,,,官网公告9/15，HPCwire转载9/16；按原始公告日期入库。合同金额和GPU数量未披露。,Yes
2026W38-US-TECH-CLOSE-001,2026-09-15,2026-09-15,US,Technology,Commercial_Space,NASA,NASA公布Roman燃料评估，潜在科学运行寿命增至至少22年,NASA于美国时间9月14日公布飞行后燃料评估：8月31日首次中途修正仅消耗约18公斤推进剂，低于200公斤预算；结合额外装载和后续预计节省，燃料可支持至少22年潜在科学运行。,NASA,Official,https://science.nasa.gov/blogs/roman/2026/09/14/fuel-savings-double-potential-lifetime-for-nasas-roman-mission/,S_Core,,3,3,4,3.2,B,中圈：燃料余量评估影响观测平台潜在寿命，不能把推进剂寿命外推为整星保证寿命。,Brief,中圈：燃料余量评估影响观测平台潜在寿命，不能把推进剂寿命外推为整星保证寿命。,,,原页9/14 17:33美国东部时间，对应北京时间9/15；记录当周评估披露，而非把8/31机动当本周发生。22年为燃料支持的潜在寿命，不是保证整星运行寿命。,
