event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
W31-E050,2026-07-28,2026-07-28,US,Technology,Public scan,,火箭实验室获美国太空军2.66亿美元发射合同_新浪财经_新浪网,"火箭实验室公司(Rocket
Lab)与美国太空军签署了一项价值2.66亿美元的发射合同。根据协议,该公司将为其执行最多18次亚轨道发射任务,以支持美国导弹防御能力建设,首飞任务定于2026年底前进行。
据悉,这是火箭实验室迄今为止获得的最大规模单笔合同。该合同明确包含12次确定的亚轨道发射任务,并附带6次额外发射选项。绝大多数发射任务将依托位于阿拉斯加州科迪亚克太平洋航天港综合体的新建发射阵地进行。在此之前,该公司的发射活动主要集中在美国弗吉尼亚州及新西兰的发射场。此次任务的招标方美国太空军成立于2019年12月,主要负责实施全球太空军事行动,旨在维护美国及其盟友在太空领域的战略利益。
针对此次合作,火箭实验室首席执行官彼得·贝克指出,该合同的体量反映了美国军方对公司运载能力的信任。他强调,公司将提供高频次的发射能力,以规模化、高响应速度满足美国紧迫的国家安全需求,从而确保美国在应对全球安全威胁时保持领先优势。
近年来,火箭实验室与美国军工系统的利益捆绑日益紧密。作为全球少数具备轨道运载能力的企业之一,该公司已完成88次微小型火箭发射,主要将载荷送入近地轨道。其快速部署特征直接满足了军方迅速将侦察卫星送入太空的战术需求。今年3月,该公司获得五角大楼1.9亿美元合同,利用其“电子”号火箭协助测试高超音速飞行条件。同时,火箭实验室目前正与美国防务承包商RTX公司合作,共同参与开发美国“金穹”天基导弹防御系统。
在深化军方业务布局的同时,火箭实验室正加速开展太空全产业链扩张。上月,该公司正式达成收购铱星通讯公司的协议,意图通过获取大规模卫星星座与无线网络资源,进一步在商业与防务市场中与美国太空探索技术公司(SpaceX)展开竞争。
责任编辑:龙运翔",新浪财经,Public web,https://finance.sina.com.cn/stock/usstock/c/2026-07-28/doc-inikivui0427345.shtml,A_Active,https://www.topnews.cn/news/145ED4E645BB4A73;https://www.sohu.com/a/1056469704_115362?scm=10001.8085_13-8085_13.0.0-0-0-0-0.0;https://www.topnews.cn/news/145ED4E546B94973,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Stage 3 merged 4 reports into one event atom: rocketlab_266m_contract. Origin ID: W31-P074.,Pass_C_supplemental
W31-E056,2026-07-28,2026-07-28,China,Technology,Public scan,,"云尖沐曦号卫星成功入轨,国产智算产业链开启太空计算新实践_双语频道_新闻中心_长江网_cjn.cn","At
7:33
a.m.
on
July
24,
2026,
the
Lijian-1
Yao-15
launch
vehicle
successfully
launched
five
satellites,
including
the
""Yunjian
Muxi""
smart
computing
satellite
(Jitianxing
A-04),
into
orbit
from
the
Dongfeng
Commercial
Space
Innovation
Pilot
Zone.
2026年7月24日7时33分,力箭一号遥十五运载火箭在东风商业航天创新试验区成功将智能计算卫星""云尖沐曦号""卫星(吉天星A-04星)等5颗卫星发射入轨。作为三体计算星座创新生态的一员,""云尖沐曦号""在轨验证了国产智算芯片在真实太空环境中的可靠性,标志着国产智算产业链实现了从""地面验证""到""在轨实战""的关键跨越。
""云尖沐曦号""卫星(吉天星A-04星)搭载力箭一号遥十五运载火箭成功发射入轨
""云尖沐曦号""卫星由云尖信息、沐曦股份、浙大城市学院、巡天千河等合作伙伴共同研制,搭载了云尖信息与之江实验室联合研制的基于沐曦GPU芯片的智算载荷,和云尖信息与之江实验室联合研制的星载路由器,以及激光通信机,是三体计算星座在人工智能模型驱动卫星工作方式变革上的一次突破性探索。
图源:""之江实验室""微信公众号
三体计算星座是由之江实验室发起,全球合作伙伴共同建设的千星规模太空计算基础设施。本次发射由商业航天企业、人工智能企业、高校及科研机构等多元创新主体深度参与,从GPU芯片设计、智能计算板卡制造到卫星平台集成,产业链上下游协同创新所释放的聚变效能正在加速显现。云尖信息通过与之江实验室、沐曦股份等产业链合作伙伴紧密协作,正加速推进三体计算星座""算力上天、卫星互联和模型上天""。
""此次任务成功将国产高性",长江网,Public web,http://news.cjn.cn/bsy/sy_20086/202607/t5324173.htm,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P084.,Pass_C_supplemental
W31-E058,2026-07-28,2026-07-28,China,Policy,Public scan,,“天上办事”进度条再刷新,"浙江在线7月28日讯(记者
王雨红)27日下午,“活力中国调研行”主题采访团来到之江实验室,记者被这里不断刷新的“人工智能上天”进度条震撼。
在“三体计算星座”指挥控制大厅,数字大屏上跳动的数据,实时展示着在轨卫星的位置和状态。其中,就包括几天前刚加入的两位新成员——智能计算卫星“吉天星A-04星”及智能遥感卫星“西光贰号03星”。
“7月24日7时33分,力箭一号遥十五运载火箭在东风商业航天创新试验区成功将这两颗卫星发射入轨。”回忆起那刻,之江实验室计算星座科研任务总体部技术总师李超仍十分兴奋。
与以往不同的是,本次发射的两颗卫星,由商业航天企业、人工智能企业、高校及科研机构等多元创新主体共同参与,将太空AI的应用边界从对地观测、天文观测,延伸至气象感知与AI模型驱动的卫星智能化等多领域。
以“西光贰号03星”为例,这是一颗气象卫星,数据在卫星上直接处理,预报结果直接在太空生成,只把精简后的结果传回地面,预报时间可从小时级缩短至分钟级。而传统气象预报,先由地面站、探空气球、气象卫星收集数据,再用超算求解复杂的大气物理方程,最后由人工修正,这套流程盲区多、数据更新慢,遇到突发性局地天气常常反应不过来。
另一颗“吉天星A-04星”,则搭载之江实验室自研的具身智能卫星模型,具备健康自主管理、单星及多星任务的自主规划和执行能力,让卫星从“听指令干活”升级为“自己思考”。在设计制造环节,之江实验室、浙大城市学院联合团队将AI生成的胞元结构与3D打印技术相结合,实现了卫星主体结构制备的轻量化、一体化、高效化。
三体计算星座是由之江实验室发起、全球合作伙伴共同建设的千星规模太空计算基础设施。那么,为何要把人工智能送上天?“人类在去火星的路上更需要计算和AI的陪伴”,“三体计算星座”指挥控制大厅里这句标语,道出了太空计算对于人工智能在宇宙探索中不可或缺的重要性。
在中国工程院院士、之江",浙江在线,Public web,https://zjnews.zjol.com.cn/zjnews/202607/t20260728_31812738.shtml,A_Active,,2,4,3,2.80,B,相关性2/5、产业影响4/5、新颖性3/5；加权2.80。受相关性不高于2分的最高B级约束。,Brief,该动作通过产业规划、地方专项或工程组织推动太空算力与商业航天供给，需区分正式项目与远期目标。,用于判断国内星座、算力基础设施和关键供应链何时从政策信号转化为可执行项目与采购需求。,跟踪首批部署、正式资金、技术指标、供应商名单及是否形成公开采购或客户合同。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P086.,Pass_C_supplemental
W31-E102,2026-07-28,2026-07-28,China,Financing,semiconductor,安牧泉科技,安牧泉科技完成D轮融资,半导体封装与测试服务商；原始金额：-；投资方：国创产投，新微资本；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/9de6c72930c8444cbe08e93d0de18854.html,Manual,,2,3,3,2.50,B,相关性2/5、产业影响3/5、新颖性3/5；加权2.50。受相关性不高于2分的最高B级约束。 未获独立公开来源确认，证据置信度上限为B级。,Database_Only,本轮融资反映芯片或AI基础设施的资本供给变化，需结合产品量产、客户和收入证据判断质量。,用于更新算力产业链融资基准、竞争格局和潜在项目池。,跟踪交割、量产、客户验证、收入兑现及下一轮估值变化。,"来自企查查（境内）清单 + 行业归属：半导体核心环节；原始币种 未披露。 Origin ID: W31-F140. Evidence-confidence cap: no independent public confirmation, so priority cannot exceed B. Stage 4 financing 30% cap compression.",Manual_Import
W31-E103,2026-07-28,2026-07-28,China,Financing,semiconductor,领慧立芯,领慧立芯完成B轮融资,模拟及混合信号芯片设计商；原始金额：-；投资方：金石投资，南通富耀智能科技合伙企业（有限合伙）；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/87a4b0bf-ea12-4a24-b041-a9469cfae342.html,Manual,,2,3,3,2.50,B,相关性2/5、产业影响3/5、新颖性3/5；加权2.50。受相关性不高于2分的最高B级约束。 未获独立公开来源确认，证据置信度上限为B级。,Database_Only,本轮融资反映芯片或AI基础设施的资本供给变化，需结合产品量产、客户和收入证据判断质量。,用于更新算力产业链融资基准、竞争格局和潜在项目池。,跟踪交割、量产、客户验证、收入兑现及下一轮估值变化。,"来自企查查（境内）清单 + 行业归属：半导体核心环节；原始币种 未披露。 Origin ID: W31-F141. Evidence-confidence cap: no independent public confirmation, so priority cannot exceed B. Stage 4 financing 30% cap compression.",Manual_Import
W31-E104,2026-07-28,2026-07-28,China,Financing,semiconductor,晶准通信,晶准通信完成A轮融资,半导体芯片技术研发商；原始金额：-；投资方：善达投资，同创伟业；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/da150781abc240cbbfbd017807efa3b9.html,Manual,,2,3,3,2.50,B,相关性2/5、产业影响3/5、新颖性3/5；加权2.50。受相关性不高于2分的最高B级约束。 未获独立公开来源确认，证据置信度上限为B级。,Database_Only,本轮融资反映芯片或AI基础设施的资本供给变化，需结合产品量产、客户和收入证据判断质量。,用于更新算力产业链融资基准、竞争格局和潜在项目池。,跟踪交割、量产、客户验证、收入兑现及下一轮估值变化。,"来自企查查（境内）清单 + 行业归属：半导体核心环节；原始币种 未披露。 Origin ID: W31-F142. Evidence-confidence cap: no independent public confirmation, so priority cannot exceed B. Stage 4 financing 30% cap compression.",Manual_Import
W31-E105,2026-07-28,2026-07-28,China,Financing,semiconductor,联结科技,联结科技完成A轮融资,半导体封装材料研发商；原始金额：数千万元；投资方：中车基金，大宇资本，国发创投，华强创投，苏州天使母基金；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/1e9248111927fab2ac2fa35736632842.html,Manual,,2,3,3,2.50,B,相关性2/5、产业影响3/5、新颖性3/5；加权2.50。受相关性不高于2分的最高B级约束。 未获独立公开来源确认，证据置信度上限为B级。,Database_Only,本轮融资反映芯片或AI基础设施的资本供给变化，需结合产品量产、客户和收入证据判断质量。,用于更新算力产业链融资基准、竞争格局和潜在项目池。,跟踪交割、量产、客户验证、收入兑现及下一轮估值变化。,"来自企查查（境内）清单 + 行业归属：半导体核心环节；原始币种 CNY。 Origin ID: W31-F143. Evidence-confidence cap: no independent public confirmation, so priority cannot exceed B. Stage 4 financing 30% cap compression.",Manual_Import
W31-E106,2026-07-28,2026-07-28,China,Financing,commercial_space,天行探索,天行探索完成天使+轮融资,卫星应用服务商；原始金额：-；投资方：梅花创投，北京正凝之光科技中心（有限合伙）；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/6f844dfbbccdb59e1710ba60a66a1f1b.html,Manual,,4,3,4,3.70,B,相关性4/5、产业影响3/5、新颖性4/5；加权3.70。 未获独立公开来源确认，证据置信度上限为B级。,Brief,资本继续流向运载、卫星和空间基础设施，但披露金额不等同于技术或商业验证。,用于观察商业航天供给侧扩张、估值锚和潜在合作标的。,跟踪资金到账、产品里程碑、发射计划和后续客户合同。,"来自企查查（境内）清单 + 行业归属：商业航天/卫星/火箭/遥感；原始币种 未披露。 Stage 3三类公开来源查询均已执行；未找到可确认本轮融资且可解析的一手或可信媒体页面，保留企查查为主数据来源。 Origin ID: W31-F144. Evidence-confidence cap: no independent public confirmation, so priority cannot exceed B.",Manual_Import
W31-E107,2026-07-28,2026-07-28,China,Financing,semiconductor,九万里未来,九万里未来完成天使轮融资,集成电路设计服务商；原始金额：-；投资方：红杉中国，华业天成，TREND CROWN LIMITED；人民币换算：N/A；美元换算：N/A。,企查查（境内）,Manual financing import,https://www.qcc.com/product/a6dcc622fd89ed6b6e80a04e5a5ea42d.html,Manual,,2,3,3,2.50,B,相关性2/5、产业影响3/5、新颖性3/5；加权2.50。受相关性不高于2分的最高B级约束。 未获独立公开来源确认，证据置信度上限为B级。,Database_Only,本轮融资反映芯片或AI基础设施的资本供给变化，需结合产品量产、客户和收入证据判断质量。,用于更新算力产业链融资基准、竞争格局和潜在项目池。,跟踪交割、量产、客户验证、收入兑现及下一轮估值变化。,"来自企查查（境内）清单 + 行业归属：半导体核心环节；原始币种 未披露。 Origin ID: W31-F145. Evidence-confidence cap: no independent public confirmation, so priority cannot exceed B. Stage 4 financing 30% cap compression.",Manual_Import
W31-E119,2026-07-28,2026-07-28,Global,Financing,ai,ZuriQ,ZuriQ完成种子轮融资,量子计算机研发商；原始金额：2240万欧元；投资方：Quantonation，FORWARD.one，Extantia，Firgun Ventures；人民币换算：173010880.00；美元换算：25482499.19。,ZuriQ,公司公告,https://zuriq.com/fundraise/zuriq-raises-25-5-million/,A_Active,https://www.qcc.com/product/9bf483d99c550894709fa8e8656bb32e.html,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,本轮融资反映芯片或AI基础设施的资本供给变化，需结合产品量产、客户和收入证据判断质量。,用于更新算力产业链融资基准、竞争格局和潜在项目池。,跟踪交割、量产、客户验证、收入兑现及下一轮估值变化。,来自企查查（境外）清单 + 行业归属：AI算力/AI基础设施；原始币种 EUR。 Stage 3三类公开来源查询完成并命中；企查查降为交叉验证。 Origin ID: W31-F157.,Manual_Import
W31-E003,2026-07-29,2026-07-29,China,Technology,Public scan,,谢红军:如果把算力赋能到天上的卫星 卫星的时效性就会非常高,"谢红军:如果把算力赋能到天上的卫星
卫星的时效性就会非常高
发布于:上海市
2026.07.29
18:05",搜狐,Public web,https://www.sohu.com/a/1056328672_114986?scm=10004.52990_15-300008.0.0-0-0-0-0.1101.topic:52990:110041.0.9.a2_3X307,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P003.,Pass_C_supplemental
W31-E005,2026-07-29,2026-07-29,China,Technology,Public scan,,活力中国调研行 | 算力搬上天 把AI送入太空_中国经济网--国家经济门户,"未来某一天,每个人拿起手机,都可以查看地球上每一个点位的实时情况?由之江实验室发起、全球合作伙伴共建的三体计算星座正在加速建设。针对传统模式下海量太空观测数据难以传回地面的痛点,项目依托“算力上天、卫星互联、模型上天”技术路线,打造面向太空人工智能创新的全球科技公共产品。(经济日报记者
张思
柳文)",中国经济网,Public web,http://yun.ce.cn/ZT/2026hlzgx/sp/202607/t20260729_3115268.shtml,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P007.,Pass_C_supplemental
W31-E008,2026-07-29,2026-07-29,China,Technology,Public scan,,Space-AI computing solutions paving way for faster smart tech development - Chinadaily.com.cn,"By
Li
Jiaying
in
Hangzhou
|
China
Daily
|
Updated:
2026-07-29
09:06
Visitors
learn
about
the
Three-Body
computing
constellation,
a
space-AI
orbital
computing
system,
at
Zhejiang
Lab
in
Hangzhou,
Zhejiang
province,
on
Monday.
MAN
HUIQIAO/CHINA
NEWS
SERVICE
Space
computing
is
opening
a
new
front
in
global
artificial
intelligence
innovation,
as
a
flood
of
satellite
data
strains
ground-based
processing
and
China's
Three-Body
computing
constellation
takes
computing
power
and
AI
models
into
orbit
to
turn
raw
observations
into
usable
intelligence
at
the
source.
""One
remote-sensing
satellite
can
generate
about
0.1
petabyte
of
data
per
day.
By
a
conservative
estimate,
more
than
3,000
remote-sensing
satellites
will
be
in
orbit
by
2032,
together
producing
about
300
PB
of
data
every
day,""
said
Li
Cha",中国日报网,Public web,https://global.chinadaily.com.cn/a/202607/29/WS6a6951fea310986e2b467d72.html,A_Active,https://en.hangzhou.com.cn/News/content/2026-07/30/content_9268052.html;https://www.ehangzhou.gov.cn/2026-07/29/c_298438.htm,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Stage 3 merged 3 reports into one event atom: space_ai_en_report. Origin ID: W31-P011.,Pass_C_supplemental
W31-E021,2026-07-29,2026-07-29,China,Policy,Public scan,,2026年商业航天许可改革与竞争格局:环境法规豁免下的发展趋势及竞争分析_报告大厅,"中国报告大厅网讯,美国联邦航空管理局(FAA)于2026年7月28日提出新规,计划通过简化审批流程和豁免特定环境法规要求,加速商业航天活动许可。这一举措直指当前商业航天领域面临的许可效率瓶颈,引发行业对市场扩张、法规适应性及竞争态势的广泛关注。
一、商业航天许可流程优化:审批周期缩短与竞争效率提升
中国报告大厅发布的《2026-2031年中国航天行业专题研究及市场前景预测评估报告》指出,FAA现行许可审查周期为180天,但企业实际准备材料及完成环境评估的时间远超此周期。新规拟通过豁免《国家环境政策法》《濒危物种法》等13项法律的局部要求,减少跨机构重复审查,直接缩短企业申请时间。此举将显著降低发射活动的行政成本,推动SpaceX等企业更快响应市场需求,形成技术迭代与市场拓展的良性循环。
二、环境法规豁免的实施:风险与市场扩张的平衡分析
新规允许在特定情况下豁免环境法规,虽能加速商业航天项目落地,但可能引发生态与安全争议。目前美国交通部指出,现有流程中重复性评估导致的延误已成行业痛点。未来企业需在效率与合规性间寻求平衡,而政策松绑或将促使更多资本涌入商业航天赛道,加剧卫星发射、太空旅游等领域的竞争。
三、商业航天市场加速:发射频率与企业战略调整趋势
通过简化审批,FAA预期将释放商业航天市场的潜在活力。2026年数据显示,企业准备完整申请材料的时间成本长期高于法定审查周期,新规实施后,发射频率可能显著提升。竞争焦点将从行政合规转向技术创新与服务差异化,例如火箭回收效率、卫星网络部署速度等关键指标,进一步重塑行业竞争格局。
政策驱动下的行业重构与长期挑战
FAA新规通过豁免环境法规、优化审批流程,为商业航天企业提供了更灵活的运营空间,短期内将加速发射活动商业化进程。然而,长期来看,如何在效率与环境责任间保持平衡,以及如何防范市场过度集中带来的垄断风险,仍是行业参与者与监管机构",报告大厅,Public web,https://www.chinabgao.com/finance/us/322235.html,A_Active,https://m.chinabgao.com/finance/us/322235.html,2,4,3,2.80,B,相关性2/5、产业影响4/5、新颖性3/5；加权2.80。受相关性不高于2分的最高B级约束。,Brief,该动作通过产业规划、地方专项或工程组织推动太空算力与商业航天供给，需区分正式项目与远期目标。,用于判断国内星座、算力基础设施和关键供应链何时从政策信号转化为可执行项目与采购需求。,跟踪首批部署、正式资金、技术指标、供应商名单及是否形成公开采购或客户合同。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Stage 3 merged 2 reports into one event atom: commercial_space_license_report. Origin ID: W31-P043.,Pass_C_supplemental
W31-E039,2026-07-29,2026-07-29,China,Technology,Public scan,,2026-2031年中国人工智能高性能计算芯片行业发展趋势分析与未来投资研究报告_报告大厅,"第一章
2021-2025年中国人工智能高性能计算芯片行业发展概述
第一节
人工智能高性能计算芯片行业发展情况概述
一、人工智能高性能计算芯片行业相关定义
二、人工智能高性能计算芯片特点分析
三、人工智能高性能计算芯片行业基本情况介绍
四、人工智能高性能计算芯片行业经营模式
五、人工智能高性能计算芯片行业需求主体分析
第二节
中国人工智能高性能计算芯片行业生命周期分析
一、人工智能高性能计算芯片行业生命周期理论概述
二、人工智能高性能计算芯片行业所属的生命周期分析
第三节
人工智能高性能计算芯片行业经济指标分析
一、人工智能高性能计算芯片行业的赢利性分析
二、人工智能高性能计算芯片行业的经济周期分析
三、人工智能高性能计算芯片行业附加值的提升空间分析
第二章
2021-2025年全球人工智能高性能计算芯片行业市场发展现状分析
第一节
全球人工智能高性能计算芯片行业发展历程回顾
第二节
全球人工智能高性能计算芯片行业市场规模与区域分布情况
第三节
亚洲人工智能高性能计算芯片行业地区市场分析
一、亚洲人工智能高性能计算芯片行业市场现状分析
二、亚洲人工智能高性能计算芯片行业市场规模与市场需求分析
三、亚洲人工智能高性能计算芯片行业市场前景分析
第四节
北美人工智能高性能计算芯片行业地区市场分析
一、北美人工智能高性能计算芯片行业市场现状分析
二、北美人工智能高性能计算芯片行业市场规模与市场需求分析
三、北美人工智能高性能计算芯片行业市场前景分析
第五节
欧洲人工智能高性能计算芯片行业地区市场分析
一、欧洲人工智能高性能计算芯片行业市场现状分析
二、欧洲人工智能高性能计算芯片行业市场规模与市场需求分析
三、欧洲人工智能高性能计算芯片行业市场前景分析
第六节
2026-2031年世界人工智能高性能计算芯片行业分布走势预测
第七节
2026-2031年全球人工智能高性能计算芯片行业",报告大厅,Public web,https://m.chinabgao.com/report/21120466.html,A_Active,,2,4,3,2.80,B,相关性2/5、产业影响4/5、新颖性3/5；加权2.80。受相关性不高于2分的最高B级约束。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P063.,Pass_C_supplemental
W31-E044,2026-07-29,2026-07-29,China,Technology,Public scan,,北京航空航天大学人工智能学院未来创新研究空间基础教研平台项目中标公告-北京航空航天大学招标采购中心,"北京航空航天大学人工智能学院未来创新研究空间基础教研平台项目中标公告
发布时间:2026-07-29
点击次数:
发布人:",北京航空航天大学招标采购中心,Public web,https://zbcg.buaa.edu.cn/info/1043/62066.htm,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P068.,Pass_C_supplemental
W31-E054,2026-07-29,2026-07-29,China,Technology,Public scan,,China's Chengdu forges space computing hub amid national orbital push-Xinhua,"A
Long
March-2D
carrier
rocket
carrying
a
space
computing
satellite
constellation
blasts
off
from
the
Jiuquan
Satellite
Launch
Center
in
northwest
China
on
May
14,
2025.
(Photo
by
Wang
Jiangbo/Xinhua)CHENGDU,
July
29
(Xinhua)
--
As
the
global
artificial
intelligence
(AI)
race
reshapes
the
computing
landscape,
China
is
accelerating
the
deployment
of
orbital
computing
infrastructure,
with
the
southwestern
hub
of
Chengdu
emerging
as
a
key
engine
in
the
country's
ambitious
push
to
build
a
next-generation
space-based
AI
network.Given
that
terrestrial
data
centers
hit
physical
limits
in
energy
and
land,
this
strategic
pivot
aims
to
break
through
these
bottlenecks
and
provide
a
complementary
computing
dimension.
Space-based
platforms
offer
inexhaustible
solar
power,
vacuum
cooling,
and
global
cov",Xinhuanet,Public web,https://english.news.cn/20260729/be25ea9a0d0c47ca8fc867f69b841e19/c.html,A_Active,,3,3,3,3.00,B,相关性3/5、产业影响3/5、新颖性3/5；加权3.00。,Brief,该节点提供了运载、在轨服务、通信链路或任务工程的新增验证，价值取决于后续实测数据与规模化复用。,用于校准星上算力所依赖的载体、链路、任务运营和在轨基础设施成熟度。,跟踪下一次任务节点、测试结果、在轨数据、合同执行和可复用性指标。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P082.,Pass_C_supplemental
W31-E057,2026-07-29,2026-07-29,China,Policy,Public scan,,2026-07-29 新闻晚报_行业资讯_资讯_航天新域,"热点资讯7月28日,中科宇航联合中科院力学所共建重点实验室,打造双科研平台;力鸿二号、三号分步试飞,自研变推力发动机支撑可重复使用运载器研发。SpaceX
确认派遣船只打捞在印度洋漂浮的星舰
S40,远洋打捞难度较大;用于第
14
次试飞的
S41、B21
测试顺利,有望月底开展发射任务。国内资讯企业资讯超捷股份全资子公司上海超捷空天科技完成工商注册,注册资本7000万元,业务涵盖火箭发射设备及发动机研发制造,标志着其向商业航天核心装备领域延伸。7
月
27
日,穿越者载人航天发布采购预公告,公开遴选商业载人发射火箭合作伙伴,计划采购总计
30
次发射服务,助力亚轨道载人飞行商业化落地。深圳先登航天
PZ-130
液氧煤油发动机针栓式燃气发生器试车圆满成功,同时规划
270
吨液氧甲烷发动机,台州总装基地将于
9
月投产。投资资讯比羿激光完成数千万元新一轮融资,由涌铧投资领投,资金将用于星载激光通信产品产能建设,企业是巨型通信星座核心供应商。行业资讯据海阳发布消息,捷龙三号遥十二火箭计划
8
月
5
日从海阳近海海上发射,火箭由东方航天港总装出厂,是捷龙三号又一次海上发射任务。湖南商业航天(航空)创新联盟在长沙揭牌成立,同期举办全国商业航天创新创业大赛决赛,15个项目入围。航天五院西安分院推出多款轻量化小型星载铷钟,最轻仅
1
公斤,兼顾高精度与低成本,多款型号已实现批量交付、在轨稳定运行,适配商业卫星市场需求。千帆和GW星座核心配套企业格思信息启动增资扩股,拟引入战略投资者,2025年营收2.88亿元,净利润6367万元。国际资讯美国Rocket
Lab获美国太空军2.66亿美元合同,将执行12次亚轨道发射以支持导弹防御测试,首飞不早于2026年底。瑞士意法半导体2026年Q2净收入34.9亿美元,同比增长26%%,AI数据中心和低轨卫星通信需求为主要增长动力。",www.spacenew.cn,Public web,http://www.spacenew.cn/news/show-92523.html,A_Active,,2,4,3,2.80,B,相关性2/5、产业影响4/5、新颖性3/5；加权2.80。受相关性不高于2分的最高B级约束。,Brief,该动作通过产业规划、地方专项或工程组织推动太空算力与商业航天供给，需区分正式项目与远期目标。,用于判断国内星座、算力基础设施和关键供应链何时从政策信号转化为可执行项目与采购需求。,跟踪首批部署、正式资金、技术指标、供应商名单及是否形成公开采购或客户合同。,Pass C opened; dated in weekly window. Stage 2 retains all dated public hits without relevance filtering. Origin ID: W31-P085.,Pass_C_supplemental
