event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
2026W24-CN-FIN-022,2026-06-10,2026-06-10,China,Financing,Chip,合肥鑫丰科技有限公司,合肥鑫丰科技有限公司完成B轮,轮次/类型：B轮；金额：-；投资方：桂树创投，合肥产投资本，合肥产投，高信资本,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-023,2026-06-10,2026-06-10,China,Financing,AI,欧拉（嘉兴）智能科技有限公司,欧拉（嘉兴）智能科技有限公司完成天使轮,轮次/类型：天使轮；金额：-；投资方：上海产业知识产权基金,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-024,2026-06-10,2026-06-10,China,Financing,AI,深圳津渡生物医学科技有限公司,深圳津渡生物医学科技有限公司完成A轮,轮次/类型：A轮；金额：约亿元；投资方：高特佳投资,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI,
2026W24-CN-FIN-025,2026-06-10,2026-06-10,China,Financing,Chip,瀚积智能科技（上海）有限公司,瀚积智能科技（上海）有限公司完成B轮,轮次/类型：B轮；金额：-；投资方：中科慧远,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-013,2026-06-10,2026-06-10,Global,Financing,AI,BOS,BOS完成战略融资,轮次/类型：战略融资；金额：500万美元；投资方：NEAR，BlockchainFF,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-014,2026-06-10,2026-06-10,Global,Financing,AI,Beren Therapeutics,Beren Therapeutics完成股权融资,"轮次/类型：股权融资；金额：1.35亿美元；投资方：Founders Fund，JIC Venture Growth Investments，Narya Capital，Wellington Partners，Eisai Co., Ltd.",企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI,
2026W24-GL-FIN-015,2026-06-10,2026-06-10,Global,Financing,AI,Billables AI,Billables AI完成A轮,轮次/类型：A轮；金额：约1020万美元；投资方：Avenue Growth Partners，Alumni Ventures，SignalFire，Wing Venture Capital,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-016,2026-06-10,2026-06-10,Global,Financing,AI,Enlaye,Enlaye完成种子轮,轮次/类型：种子轮；金额：500万美元；投资方：Glasswing Ventures，Link Ventures，AiSprouts VC，Apprentis Ventures，Hannah Grey Ventures，Imad Ventures,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-017,2026-06-10,2026-06-10,Global,Financing,Commercial_Space;Chip,Fesarius Therapeutics,Fesarius Therapeutics完成A轮,轮次/类型：A轮；金额：2000万美元；投资方：Jefferson Life Sciences，Johnson & Johnson Innovation，American Society of Plastic Surgeons，NY Ventures,企查查（境外）,Database,N/A,Manual,,3,4,4,3.50,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.50,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响可用载体、发射/在轨服务和卫星网络资源供给。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 Commercial_Space;Chip,
2026W24-GL-FIN-018,2026-06-10,2026-06-10,Global,Financing,AI,Merchantee,Merchantee完成种子轮,轮次/类型：种子轮；金额：180万欧元；投资方：-,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-019,2026-06-10,2026-06-10,Global,Financing,AI,Paymove,Paymove完成股权融资,轮次/类型：股权融资；金额：210万欧元；投资方：4growth VC，Kogito Ventures,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-020,2026-06-10,2026-06-10,Global,Financing,AI,Rivvun AI,Rivvun AI完成种子轮,轮次/类型：种子轮；金额：755万美元；投资方：3one4 Capital，Sitara Capital,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-021,2026-06-10,2026-06-10,Global,Financing,AI,Rotomate,Rotomate完成Pre-种子轮,轮次/类型：Pre-种子轮；金额：210万欧元；投资方：Kvanted，Angel Invest，Business Finland，Robin Capital，Accel Scout，个人（Moaffak Ahmed）,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-022,2026-06-10,2026-06-10,Global,Financing,AI,Rylo AI,Rylo AI完成天使+轮,轮次/类型：天使+轮；金额：8500万美元；投资方：Canaan Partners，General Catalyst，Cardumen Capital，K5 Ventures，祥峰投资,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-023,2026-06-10,2026-06-10,Global,Financing,AI,Swarm Engineering,Swarm Engineering完成A轮,轮次/类型：A轮；金额：1000万美元；投资方：S2G Investments，AgRogue Growth Partners，Middleland Capital，Open Prairie，Serra Ventures，Trailhead Capital，Grit Road Partners，Radicle Growth,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-024,2026-06-10,2026-06-10,Global,Financing,Chip;AI,TensorWave,TensorWave完成B轮,轮次/类型：B轮；金额：3.5亿美元；投资方：AMD，Magnetar Capital，Maverick Silicon，Nexus Venture Partners，Western Frontier,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 Chip;AI,
2026W24-GL-FIN-025,2026-06-10,2026-06-10,Global,Financing,AI,Uncovr,Uncovr完成种子轮,轮次/类型：种子轮；金额：700万美元；投资方：Index Ventures，Entrepreneurs First，Frst，Seedcamp，No Label Ventures，个人（Charlie Songhurst，Jean Nehme，Othman Laraki）,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-POL-005,2026-06-10,2026-06-10,China,Policy,AI,Public source,国家国防科技工业局,Pass B 验证来源：国家国防科技工业局,Public source,Official,http://www.sastind.gov.cn/,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-CN-POL-006,2026-06-10,2026-06-10,China,Policy,AI,工业和信息化部,工信部 AI+ICT 通知正式发布,工信部政务公开页面披露 AI+ICT 相关通知，作为政策主来源候选保留。,工业和信息化部,Official,https://wap.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_c864f8e08d7a4120bacae79260add934.html,S_Core,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,
2026W24-CN-POL-007,2026-06-10,2026-06-10,China,Policy,AI,工业和信息化部,工信部发布 AI+ICT 相关政策文件,工信部页面披露 AI 与信息通信业融合相关政策文件，纳入 AI 算力政策外圈候选。,工业和信息化部,Official,https://wap.miit.gov.cn/jgsj/txs/wjfb/art/2026/art_c1fe635702fc4339bf85289fe605ac21.html,S_Core,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,
2026W24-CN-POL-008,2026-06-10,2026-06-10,China,Policy,Chip;AI,工业和信息化部,工信部要求加强高端光电芯片和智算网络技术验证,《人工智能+信息通信》实施意见提出加强高速光电芯片、交换芯片、光电共封装器件研发验证，推进智算超节点光电互联与广域智算网络传输技术。,21经济网,Financial_Media,https://www.21jingji.com/article/20260610/herald/f8b2d7b9ad1c796c7348e0a24d36afd1.html,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响高可靠芯片、光互连和算力硬件供应链判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-CN-POL-009,2026-06-10,2026-06-10,China,Policy,AI,Public source,广州市工业和信息化局,Pass B 验证来源：广州市工业和信息化局,Public source,Official,http://gxj.gz.gov.cn/,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-CN-POL-010,2026-06-10,2026-06-10,China,Policy,AI,Public source,要闻动态,Pass B 验证来源：要闻动态,Public source,Official,https://www.cnsa.gov.cn/n6758823/n6758838/index.html,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-GL-POL-001,2026-06-10,2026-06-10,Global,Policy,Chip;AI,Taiwan AI chip controls,台湾考虑扩大对大陆 AI 芯片出口管制,新浪科技报道台湾考虑将先进 AI 芯片和服务器出口限制扩大至大陆所有客户，并可能将未经许可出口刑事化。,新浪科技,Industry_Media,https://tech.sina.com.cn/roll/2026-06-10/doc-iniawttz1359997.shtml,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响高可靠芯片、光互连和算力硬件供应链判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-001,2026-06-10,2026-06-10,US,Policy,Commercial_Space,Public source,Payload Space - We cover the business and policy of space.,Pass B 验证来源：Payload Space - We cover the business and policy of space.,Public source,Official,https://payloadspace.com/,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-CN-TEC-003,2026-06-10,2026-06-10,China,Technology,AI,北京航空航天大学空间与地球科学学院,北航空间与地球科学学院高性能计算机时服务竞价结果,高校采购竞价结果显示空间与地球科学研究的高性能计算服务需求，属于空间数据处理算力需求候选。,高校采购公开信息,Official,https://www.buaa.edu.cn/,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-CN-TEC-004,2026-06-10,2026-06-10,China,Technology,AI;Chip,北京航空航天大学计算机学院,北航计算机学院 GPU 加速卡竞价结果公示,北航计算机学院披露 GPU 加速卡竞价结果，体现高校 AI 算力硬件需求。,北京航空航天大学招标采购中心,Official,https://zbcg.buaa.edu.cn/info/1048/61640.htm,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响高可靠芯片、光互连和算力硬件供应链判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-GL-TEC-001,2026-06-10,2026-06-10,Global,Technology,Space_Compute;AI,Space Data Centers research,空间数据中心与边缘 AI 研究论文发布,arXiv 论文讨论低轨空间数据中心星座架构、星间链路、计算资源组织和软件服务编排，并以遥感和月球探索为用例。,arXiv,Research_Institute,https://arxiv.org/abs/2605.19892,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-002,2026-06-10,2026-06-10,US,Technology,AI,Anthropic；Apollo；Blackstone；Broadcom,Apollo 等牵头 Anthropic 350 亿美元算力债务安排,Axios 报道 Apollo、Blackstone 与 Broadcom 支持 Anthropic 计算基础设施债务安排，涉及 Google 芯片与 Fluidstack 数据中心。,Axios,Financial_Media,https://www.axios.com/2026/06/10/apollo-anthropic-blackstone-broadcom,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-003,2026-06-10,2026-06-10,US,Technology,AI,Public source,Newsroom \ Anthropic,Pass B 验证来源：Newsroom \ Anthropic,Public source,Industry_Media,https://www.anthropic.com/news,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-US-TEC-004,2026-06-10,2026-06-10,US,Technology,Commercial_Space,Public source,SpaceNews: The space industry's source,Pass B 验证来源：SpaceNews: The space industry's source,Public source,Industry_Media,https://spacenews.com/,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-US-TEC-005,2026-06-10,2026-06-10,US,Technology,Space_Compute;AI;Chip,SpaceX AI1,SpaceX AI1 卫星设计披露 120kW 计算载荷,Tom's Hardware 报道 SpaceX AI1 轨道数据中心卫星设计，含可替换芯片载荷、120kW 持续计算功耗和大型散热结构。,Tom's Hardware,Industry_Media,https://www.tomshardware.com/tech-industry/spacex-details-its-ai1-compute-satellite,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-006,2026-06-10,2026-06-10,US,Technology,Space_Compute;AI,SpaceX orbital AI computing,SpaceX orbital AI computing concept receives media coverage,中文科技媒体报道 SpaceX 轨道 AI 计算相关概念，作为星上计算/轨道算力市场背景候选。,腾讯科技,Industry_Media,https://new.qq.com/,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-US-TEC-007,2026-06-10,2026-06-10,US,Technology,AI,Public source,新浪财经_金融信息服务商,Pass B 验证来源：新浪财经_金融信息服务商,Public source,Industry_Media,https://finance.sina.com.cn/,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-US-TEC-008,2026-06-10,2026-06-10,US,Technology,AI,Public source,每经网 | 新闻决定影响力 |《每日经济新闻》报社旗下网站,Pass B 验证来源：每经网 | 新闻决定影响力 |《每日经济新闻》报社旗下网站,Public source,Industry_Media,https://www.nbd.com.cn/,A_Active,,3,3,3,3.00,C,Pass B 主页/栏目扫描命中，不是独立事件；阶段 3 排除出正文,Exclude,,,,来自 Pass B ok 来源；阶段 3/4 继续核验去重与评级；Stage3: generic source scan excluded,
2026W24-CN-FIN-026,2026-06-11,2026-06-11,China,Financing,AI,上海伽易信息技术有限公司,上海伽易信息技术有限公司完成A轮,轮次/类型：A轮；金额：-；投资方：杭州柯林，上海宝山技术转移有限公司,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-027,2026-06-11,2026-06-11,China,Financing,Chip,上海惟甲科技有限公司,上海惟甲科技有限公司完成天使+轮,轮次/类型：天使+轮；金额：-；投资方：临港数科基金，中仁汇银，建信国贸,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-CN-FIN-028,2026-06-11,2026-06-11,China,Financing,AI,上海珂珂矩阵智能科技有限公司,上海珂珂矩阵智能科技有限公司完成天使轮,轮次/类型：天使轮；金额：-；投资方：芯联资本，地瓜机器人,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-029,2026-06-11,2026-06-11,China,Financing,AI,上海观点跃迁人工智能技术有限公司,上海观点跃迁人工智能技术有限公司完成种子轮,轮次/类型：种子轮；金额：-；投资方：奇绩创坛,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-030,2026-06-11,2026-06-11,China,Financing,AI,上海途伴儿科技发展有限公司,上海途伴儿科技发展有限公司完成天使轮,轮次/类型：天使轮；金额：-；投资方：徐汇科创投,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-031,2026-06-11,2026-06-11,China,Financing,Chip,中科意象（南京）科技有限公司,中科意象（南京）科技有限公司完成天使轮,轮次/类型：天使轮；金额：数千万元；投资方：砺明投资，华仓资本，泽羽资本，科大硅谷引导基金,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-CN-FIN-032,2026-06-11,2026-06-11,China,Financing,AI,北京维度跳跃者科技有限公司,北京维度跳跃者科技有限公司完成Pre-A+轮,轮次/类型：Pre-A+轮；金额：超千万美元；投资方：蓝色光标,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-033,2026-06-11,2026-06-11,China,Financing,Commercial_Space,北京钧天航宇技术有限公司,北京钧天航宇技术有限公司完成C轮,轮次/类型：C轮；金额：-；投资方：元航资本,企查查（境内）,Database,N/A,Manual,,3,4,4,3.50,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.50,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响可用载体、发射/在轨服务和卫星网络资源供给。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Commercial_Space,
2026W24-CN-FIN-034,2026-06-11,2026-06-11,China,Financing,AI,江苏八点八智能科技有限公司,江苏八点八智能科技有限公司完成B轮,轮次/类型：B轮；金额：约亿元；投资方：泰中合投资,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI,
